需求编号,来源文档和章节,原子需求,对应实施工作包,实现文件或符号,自动化验证,页面PDA打印或性能验证,当前状态,证据链接或位置,产品确认人,确认版本
SHIP-010,product-design.md 第10节,生产范围减少后关闭不倒填为最后实发日,WP02,src/pages/production-fulfillment/calculations.ts、dashboards.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：客户取消不减产/逐SKU/实发订单/范围关闭；tests/unit/production-fulfillment-boundary-evidence.test.ts：缺关联/缺订单时间/待履约责任,实际发货与订单/订单履约分析；007/008/009；SHIPMENT-IDENTITY及AWAITING-FULFILLMENT；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
SHIP-011,product-design.md 第10节,全部需求取消显示终止而非发货100%,WP02,src/pages/production-fulfillment/calculations.ts、dashboards.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：客户取消不减产/逐SKU/实发订单/范围关闭；tests/unit/production-fulfillment-boundary-evidence.test.ts：缺关联/缺订单时间/待履约责任,实际发货与订单/订单履约分析；007/008/009；SHIPMENT-IDENTITY及AWAITING-FULFILLMENT；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
SHIP-012,product-design.md 第10节,待销售或待履约保留原因及责任而非归罪工厂,WP02,src/pages/production-fulfillment/calculations.ts、dashboards.ts、evidence.ts、boundary-evidence.ts,tests/unit/production-fulfillment-calculations.test.ts：客户取消不减产/逐SKU/实发订单/范围关闭；tests/unit/production-fulfillment-boundary-evidence.test.ts：缺关联/缺订单时间/待履约责任,实际发货与订单/订单履约分析；007/008/009；SHIPMENT-IDENTITY及AWAITING-FULFILLMENT；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md；tests/unit/production-fulfillment-boundary-evidence.test.ts；001计算与版本独立边界卡,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-001,product-design.md 第11节,详情首屏展示整体要求当前实际和预测风险,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-002,product-design.md 第11节,分层甘特能查看全部阶段及全部已实例化工作,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-003,product-design.md 第11节,工作行显示责任人团队合格数量及标准天数,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-004,product-design.md 第11节,标准实际预测在同一时间轴有独立编码,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-005,product-design.md 第11节,今日生效截止预测截止三条线带明确文字,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-006,product-design.md 第11节,关键路径用边框连线表达而非全部红色,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-007,product-design.md 第11节,选中工作可查看前置后继及批次放行门槛,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-008,product-design.md 第11节,未确认工作以虚框问号及判断责任呈现,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-009,product-design.md 第11节,已完成逾期保留完成与历史超时两种标签,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
VIS-010,product-design.md 第11节,当前未开始实际耗时显示未知而不填零,WP03,src/pages/production-fulfillment/timeline.ts、task-detail.ts、evidence.ts、styles.css,scripts/check-dds-production-fulfillment.mjs：六页签甘特交互/图形过滤/数量曲线/图片/低分辨率,gantt-1366.png；quantities-1366.png；task-1280.png；每类操作5次原始样本；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
